Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
238,716,199,0.763,-1.241,4.283,5.277,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.389,0.307,0.418,44.709,0.389,0.307,0.418,44.709,-0.694,0.147,0.705,44.709
239,717,205,0.757,-1.541,4.357,5.351,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.942,-0.284,-0.181,44.709
239,718,200,0.733,-1.503,4.295,5.289,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.383,0.493,0.418,44.709,0.383,0.493,0.418,44.709,-0.699,0.173,0.694,44.709
239,719,206,0.738,-1.772,4.363,5.357,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.962,-0.235,-0.140,44.709
240,720,201,0.712,-1.761,4.308,5.302,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.376,0.677,0.418,44.709,0.376,0.677,0.418,44.709,-0.702,0.125,0.701,44.709
240,721,206,0.738,-1.772,4.363,5.357,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.962,-0.235,-0.140,44.709
240,722,200,0.733,-1.503,4.295,5.289,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.383,0.493,0.418,44.709,0.383,0.493,0.418,44.709,-0.699,0.173,0.694,44.709
241,723,206,0.738,-1.772,4.363,5.357,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.962,-0.235,-0.140,44.709
241,724,201,0.712,-1.761,4.308,5.302,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.376,0.677,0.418,44.709,0.376,0.677,0.418,44.709,-0.702,0.125,0.701,44.709
241,725,207,0.710,-2.093,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.947,0.418,44.709,0.255,0.947,0.418,44.709,-0.907,-0.390,0.160,44.709
242,726,202,0.662,-2.115,4.325,5.319,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.357,0.955,0.418,44.709,0.357,0.955,0.418,44.709,-0.563,-0.150,0.813,44.709
242,727,207,0.710,-2.093,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.947,0.418,44.709,0.255,0.947,0.418,44.709,-0.907,-0.390,0.160,44.709
242,728,201,0.712,-1.761,4.308,5.302,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.376,0.677,0.418,44.709,0.376,0.677,0.418,44.709,-0.702,0.125,0.701,44.709
243,729,208,0.672,-1.186,4.419,5.413,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,-0.539,-0.649,-0.536,44.709
243,730,203,0.768,-1.041,4.379,5.372,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.204,0.418,44.709,0.255,0.204,0.418,44.709,-0.908,-0.373,-0.191,44.709
243,731,209,0.669,-1.352,4.401,5.395,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.675,-0.607,-0.420,44.709
244,732,204,0.756,-1.321,4.368,5.361,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.280,0.368,0.418,44.709,0.280,0.368,0.418,44.709,-0.926,-0.352,-0.133,44.709
244,733,209,0.669,-1.352,4.401,5.395,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.675,-0.607,-0.420,44.709
244,734,203,0.768,-1.041,4.379,5.372,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.204,0.418,44.709,0.255,0.204,0.418,44.709,-0.908,-0.373,-0.191,44.709
245,735,209,0.669,-1.352,4.401,5.395,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.675,-0.607,-0.420,44.709
245,736,204,0.756,-1.321,4.368,5.361,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.280,0.368,0.418,44.709,0.280,0.368,0.418,44.709,-0.926,-0.352,-0.133,44.709
245,737,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
246,738,205,0.757,-1.541,4.357,5.351,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.942,-0.284,-0.181,44.709
246,739,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
246,740,204,0.756,-1.321,4.368,5.361,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.280,0.368,0.418,44.709,0.280,0.368,0.418,44.709,-0.926,-0.352,-0.133,44.709
247,741,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
247,742,205,0.757,-1.541,4.357,5.351,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.942,-0.284,-0.181,44.709
247,743,211,0.625,-1.728,4.394,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.644,-0.410,-0.646,44.709
248,744,206,0.738,-1.772,4.363,5.357,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.962,-0.235,-0.140,44.709
248,745,211,0.625,-1.728,4.394,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.644,-0.410,-0.646,44.709
248,746,205,0.757,-1.541,4.357,5.351,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.942,-0.284,-0.181,44.709
249,747,211,0.625,-1.728,4.394,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.644,-0.410,-0.646,44.709
249,748,206,0.738,-1.772,4.363,5.357,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.962,-0.235,-0.140,44.709
249,749,212,0.629,-2.045,4.401,5.394,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,-0.687,-0.334,-0.646,44.709
250,750,207,0.710,-2.093,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.947,0.418,44.709,0.255,0.947,0.418,44.709,-0.907,-0.390,0.160,44.709
250,751,212,0.629,-2.045,4.401,5.394,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,-0.687,-0.334,-0.646,44.709
250,752,206,0.738,-1.772,4.363,5.357,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.962,-0.235,-0.140,44.709
251,753,191,0.472,-1.373,4.275,5.269,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x28,0x28,0x28)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,0.781,0.094,0.618,44.709
251,754,189,0.429,-1.212,4.263,5.257,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x2a,0x2a,0x2a)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,0.653,0.115,0.749,44.709
251,755,213,0.402,-1.284,4.314,5.308,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.107,0.378,0.418,44.709,0.107,0.378,0.418,44.709,0.927,-0.065,0.369,44.709
252,756,214,0.450,-1.386,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.031,0.443,0.418,44.709,0.031,0.443,0.418,44.709,0.851,-0.384,-0.359,44.709
252,757,215,0.478,-1.591,4.369,5.362,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,0.692,-0.304,-0.655,44.709
252,758,193,0.468,-1.622,4.310,5.304,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x2e,0x2e,0x2e)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.936,0.190,0.295,44.709
253,759,193,0.468,-1.622,4.310,5.304,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x2e,0x2e,0x2e)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.936,0.190,0.295,44.709
253,760,191,0.472,-1.373,4.275,5.269,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x28,0x28,0x28)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,0.781,0.094,0.618,44.709
253,761,216,0.424,-1.401,4.316,5.310,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x05,0x05,0x05)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,0.979,-0.094,0.183,44.709
254,762,215,0.478,-1.591,4.369,5.362,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,0.692,-0.304,-0.655,44.709
254,763,217,0.469,-1.759,4.376,5.369,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.065,0.703,0.418,44.709,0.065,0.703,0.418,44.709,0.528,-0.186,-0.829,44.709
254,764,218,0.405,-1.751,4.336,5.330,"D3DCOLOR_ARGB(0xff,0xe9,0xe9,0xe9)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,0.923,0.263,-0.281,44.709
255,765,208,0.672,-1.186,4.419,5.413,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,-0.539,-0.649,-0.536,44.709
255,766,209,0.669,-1.352,4.401,5.395,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.675,-0.607,-0.420,44.709
255,767,219,0.567,-1.406,4.412,5.406,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.060,-0.714,-0.697,44.709
256,768,215,0.478,-1.591,4.369,5.362,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,0.692,-0.304,-0.655,44.709
256,769,214,0.450,-1.386,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.031,0.443,0.418,44.709,0.031,0.443,0.418,44.709,0.851,-0.384,-0.359,44.709
256,770,219,0.567,-1.406,4.412,5.406,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.060,-0.714,-0.697,44.709
257,771,217,0.469,-1.759,4.376,5.369,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.065,0.703,0.418,44.709,0.065,0.703,0.418,44.709,0.528,-0.186,-0.829,44.709
257,772,215,0.478,-1.591,4.369,5.362,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,0.692,-0.304,-0.655,44.709
257,773,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
258,774,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
258,775,211,0.625,-1.728,4.394,5.387,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.644,-0.410,-0.646,44.709
258,776,220,0.551,-1.755,4.411,5.404,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.060,-0.268,-0.962,44.709
259,777,215,0.478,-1.591,4.369,5.362,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,0.692,-0.304,-0.655,44.709
259,778,218,0.405,-1.751,4.336,5.330,"D3DCOLOR_ARGB(0xff,0xe9,0xe9,0xe9)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,0.923,0.263,-0.281,44.709
259,779,193,0.468,-1.622,4.310,5.304,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x2e,0x2e,0x2e)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.936,0.190,0.295,44.709
260,780,193,0.468,-1.622,4.310,5.304,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x2e,0x2e,0x2e)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.936,0.190,0.295,44.709
260,781,218,0.405,-1.751,4.336,5.330,"D3DCOLOR_ARGB(0xff,0xe9,0xe9,0xe9)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,0.923,0.263,-0.281,44.709
260,782,195,0.459,-1.741,4.310,5.304,"D3DCOLOR_ARGB(0xff,0xd9,0xd9,0xd9)","D3DCOLOR_ARGB(0xff,0xab,0xab,0xab)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,0.644,0.500,0.579,44.709
261,783,214,0.450,-1.386,4.373,5.367,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.031,0.443,0.418,44.709,0.031,0.443,0.418,44.709,0.851,-0.384,-0.359,44.709
261,784,193,0.468,-1.622,4.310,5.304,"D3DCOLOR_ARGB(0xff,0xd7,0xd7,0xd7)","D3DCOLOR_ARGB(0xff,0x2e,0x2e,0x2e)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.936,0.190,0.295,44.709
261,785,216,0.424,-1.401,4.316,5.310,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x05,0x05,0x05)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,0.979,-0.094,0.183,44.709
262,786,213,0.402,-1.284,4.314,5.308,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.107,0.378,0.418,44.709,0.107,0.378,0.418,44.709,0.927,-0.065,0.369,44.709
262,787,216,0.424,-1.401,4.316,5.310,"D3DCOLOR_ARGB(0xff,0xbc,0xbc,0xbc)","D3DCOLOR_ARGB(0xff,0x05,0x05,0x05)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,0.979,-0.094,0.183,44.709
262,788,191,0.472,-1.373,4.275,5.269,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x28,0x28,0x28)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,0.781,0.094,0.618,44.709
263,789,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
263,790,220,0.551,-1.755,4.411,5.404,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.060,-0.268,-0.962,44.709
263,791,217,0.469,-1.759,4.376,5.369,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.065,0.703,0.418,44.709,0.065,0.703,0.418,44.709,0.528,-0.186,-0.829,44.709
264,792,209,0.669,-1.352,4.401,5.395,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.675,-0.607,-0.420,44.709
264,793,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
264,794,219,0.567,-1.406,4.412,5.406,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.060,-0.714,-0.697,44.709
265,795,219,0.567,-1.406,4.412,5.406,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.060,-0.714,-0.697,44.709
265,796,210,0.600,-1.574,4.396,5.390,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.293,-0.565,-0.771,44.709
265,797,215,0.478,-1.591,4.369,5.362,"D3DCOLOR_ARGB(0xff,0x98,0x98,0x98)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,0.692,-0.304,-0.655,44.709
266,798,208,0.672,-1.186,4.419,5.413,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,-0.539,-0.649,-0.536,44.709
266,799,219,0.567,-1.406,4.412,5.406,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.060,-0.714,-0.697,44.709
266,800,221,0.552,-1.265,4.419,5.412,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.107,0.378,0.418,44.709,0.107,0.378,0.418,44.709,-0.198,-0.629,-0.752,44.709
267,801,222,0.549,-2.110,4.276,5.270,"D3DCOLOR_ARGB(0xff,0x94,0x94,0x94)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.234,0.885,0.418,44.709,0.234,0.885,0.418,44.709,0.195,0.340,0.920,44.709
267,802,223,0.460,-2.058,4.295,5.289,"D3DCOLOR_ARGB(0xff,0xc8,0xc8,0xc8)","D3DCOLOR_ARGB(0xff,0x83,0x83,0x83)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,0.578,0.429,0.694,44.709
267,803,224,0.480,-2.206,4.293,5.286,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,-0.044,-0.105,0.994,44.709
268,804,225,0.710,-2.093,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.948,0.418,44.709,0.255,0.948,0.418,44.709,-0.907,-0.390,0.160,44.709
268,805,226,0.652,-2.158,4.400,5.393,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,-0.795,-0.596,-0.109,44.709
268,806,212,0.629,-2.045,4.401,5.394,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,-0.687,-0.334,-0.646,44.709
269,807,224,0.480,-2.206,4.293,5.286,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,-0.044,-0.105,0.994,44.709
269,808,227,0.590,-2.237,4.347,5.341,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.273,0.982,0.418,44.709,0.273,0.982,0.418,44.709,-0.539,-0.498,0.679,44.709
269,809,228,0.662,-2.115,4.325,5.319,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.311,0.953,0.418,44.709,0.311,0.953,0.418,44.709,-0.563,-0.150,0.813,44.709
270,810,228,0.662,-2.115,4.325,5.319,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.311,0.953,0.418,44.709,0.311,0.953,0.418,44.709,-0.563,-0.150,0.813,44.709
270,811,229,0.549,-2.110,4.276,5.270,"D3DCOLOR_ARGB(0xff,0x94,0x94,0x94)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.255,0.948,0.418,44.709,0.255,0.948,0.418,44.709,0.195,0.340,0.920,44.709
