Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
529,1588,451,-0.278,-2.523,5.201,6.193,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.976,0.418,44.709,0.459,0.976,0.418,44.709,-0.677,-0.247,0.694,44.709
529,1589,448,-0.292,-2.321,5.098,6.091,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.886,0.418,44.709,0.459,0.886,0.418,44.709,-0.670,-0.198,0.715,44.709
530,1590,456,-0.556,-1.075,4.511,5.504,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.386,0.418,44.709,0.450,0.386,0.418,44.709,0.408,-0.442,0.799,44.709
530,1591,457,-0.513,-0.907,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,-0.660,-0.164,0.733,44.709
530,1592,458,-0.579,-0.930,4.442,5.435,"D3DCOLOR_ARGB(0xff,0x7d,0x7d,0x7d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,0.730,-0.362,0.580,44.709
531,1593,456,-0.556,-1.075,4.511,5.504,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.386,0.418,44.709,0.450,0.386,0.418,44.709,0.408,-0.442,0.799,44.709
531,1594,459,-0.495,-1.054,4.512,5.505,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.389,0.418,44.709,0.459,0.389,0.418,44.709,-0.830,-0.093,0.550,44.709
531,1595,457,-0.513,-0.907,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,-0.660,-0.164,0.733,44.709
532,1596,459,-0.495,-1.054,4.512,5.505,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.389,0.418,44.709,0.459,0.389,0.418,44.709,-0.830,-0.093,0.550,44.709
532,1597,460,-0.513,-0.832,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,-0.726,0.406,-0.554,44.709
532,1598,457,-0.513,-0.907,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,-0.660,-0.164,0.733,44.709
533,1599,459,-0.495,-1.054,4.512,5.505,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.389,0.418,44.709,0.459,0.389,0.418,44.709,-0.830,-0.093,0.550,44.709
533,1600,461,-0.494,-0.985,4.527,5.521,"D3DCOLOR_ARGB(0xff,0x82,0x82,0x82)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.386,0.418,44.709,0.450,0.386,0.418,44.709,-0.418,0.414,-0.809,44.709
533,1601,460,-0.513,-0.832,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,-0.726,0.406,-0.554,44.709
534,1602,461,-0.494,-0.985,4.527,5.521,"D3DCOLOR_ARGB(0xff,0x82,0x82,0x82)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.386,0.418,44.709,0.450,0.386,0.418,44.709,-0.418,0.414,-0.809,44.709
534,1603,462,-0.579,-0.854,4.458,5.451,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,0.662,0.207,-0.720,44.709
534,1604,460,-0.513,-0.832,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,-0.726,0.406,-0.554,44.709
535,1605,461,-0.494,-0.985,4.527,5.521,"D3DCOLOR_ARGB(0xff,0x82,0x82,0x82)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.386,0.418,44.709,0.450,0.386,0.418,44.709,-0.418,0.414,-0.809,44.709
535,1606,463,-0.556,-1.006,4.526,5.519,"D3DCOLOR_ARGB(0xff,0xce,0xce,0xce)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.389,0.418,44.709,0.459,0.389,0.418,44.709,0.819,0.068,-0.570,44.709
535,1607,462,-0.579,-0.854,4.458,5.451,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,0.662,0.207,-0.720,44.709
536,1608,463,-0.556,-1.006,4.526,5.519,"D3DCOLOR_ARGB(0xff,0xce,0xce,0xce)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.389,0.418,44.709,0.459,0.389,0.418,44.709,0.819,0.068,-0.570,44.709
536,1609,458,-0.579,-0.930,4.442,5.435,"D3DCOLOR_ARGB(0xff,0x7d,0x7d,0x7d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,0.730,-0.362,0.580,44.709
536,1610,462,-0.579,-0.854,4.458,5.451,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,0.662,0.207,-0.720,44.709
537,1611,463,-0.556,-1.006,4.526,5.519,"D3DCOLOR_ARGB(0xff,0xce,0xce,0xce)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.389,0.418,44.709,0.459,0.389,0.418,44.709,0.819,0.068,-0.570,44.709
537,1612,456,-0.556,-1.075,4.511,5.504,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.386,0.418,44.709,0.450,0.386,0.418,44.709,0.408,-0.442,0.799,44.709
537,1613,458,-0.579,-0.930,4.442,5.435,"D3DCOLOR_ARGB(0xff,0x7d,0x7d,0x7d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,0.730,-0.362,0.580,44.709
538,1614,464,-0.549,-0.713,4.360,5.354,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,-0.555,-0.326,0.765,44.709
538,1615,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
538,1616,458,-0.579,-0.930,4.442,5.435,"D3DCOLOR_ARGB(0xff,0x7d,0x7d,0x7d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,0.730,-0.362,0.580,44.709
539,1617,458,-0.579,-0.930,4.442,5.435,"D3DCOLOR_ARGB(0xff,0x7d,0x7d,0x7d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,0.730,-0.362,0.580,44.709
539,1618,457,-0.513,-0.907,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,-0.660,-0.164,0.733,44.709
539,1619,464,-0.549,-0.713,4.360,5.354,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,-0.555,-0.326,0.765,44.709
540,1620,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
540,1621,464,-0.549,-0.713,4.360,5.354,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,-0.555,-0.326,0.765,44.709
540,1622,457,-0.513,-0.907,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,-0.660,-0.164,0.733,44.709
541,1623,457,-0.513,-0.907,4.443,5.437,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,-0.660,-0.164,0.733,44.709
541,1624,460,-0.513,-0.832,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,-0.726,0.406,-0.554,44.709
541,1625,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
542,1626,467,-0.595,-0.677,4.370,5.364,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,0.515,0.163,-0.842,44.709
542,1627,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
542,1628,460,-0.513,-0.832,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,-0.726,0.406,-0.554,44.709
543,1629,460,-0.513,-0.832,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,-0.726,0.406,-0.554,44.709
543,1630,462,-0.579,-0.854,4.458,5.451,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,0.662,0.207,-0.720,44.709
543,1631,467,-0.595,-0.677,4.370,5.364,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,0.515,0.163,-0.842,44.709
544,1632,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
544,1633,467,-0.595,-0.677,4.370,5.364,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,0.515,0.163,-0.842,44.709
544,1634,462,-0.579,-0.854,4.458,5.451,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,0.662,0.207,-0.720,44.709
545,1635,462,-0.579,-0.854,4.458,5.451,"D3DCOLOR_ARGB(0xff,0xd2,0xd2,0xd2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.326,0.418,44.709,0.460,0.326,0.418,44.709,0.662,0.207,-0.720,44.709
545,1636,458,-0.579,-0.930,4.442,5.435,"D3DCOLOR_ARGB(0xff,0x7d,0x7d,0x7d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.326,0.418,44.709,0.448,0.326,0.418,44.709,0.730,-0.362,0.580,44.709
545,1637,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
546,1638,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
546,1639,467,-0.595,-0.677,4.370,5.364,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,0.515,0.163,-0.842,44.709
546,1640,468,-0.617,-0.618,4.353,5.346,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,0.543,0.158,-0.825,44.709
547,1641,468,-0.617,-0.618,4.353,5.346,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,0.543,0.158,-0.825,44.709
547,1642,469,-0.543,-0.597,4.353,5.347,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,-0.858,0.352,-0.375,44.709
547,1643,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
548,1644,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
548,1645,470,-0.540,-0.679,4.335,5.329,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,-0.686,-0.295,0.665,44.709
548,1646,464,-0.549,-0.713,4.360,5.354,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,-0.555,-0.326,0.765,44.709
549,1647,471,-0.573,-0.571,4.297,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.461,0.193,0.418,44.709,0.461,0.193,0.418,44.709,-0.385,0.457,0.802,44.709
549,1648,469,-0.543,-0.597,4.353,5.347,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,-0.858,0.352,-0.375,44.709
549,1649,472,-0.575,-0.531,4.306,5.300,"D3DCOLOR_ARGB(0xff,0xbf,0xbf,0xbf)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.453,0.193,0.418,44.709,0.453,0.193,0.418,44.709,-0.261,0.870,-0.419,44.709
550,1650,469,-0.543,-0.597,4.353,5.347,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,-0.858,0.352,-0.375,44.709
550,1651,471,-0.573,-0.571,4.297,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.461,0.193,0.418,44.709,0.461,0.193,0.418,44.709,-0.385,0.457,0.802,44.709
550,1652,470,-0.540,-0.679,4.335,5.329,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,-0.686,-0.295,0.665,44.709
551,1653,470,-0.540,-0.679,4.335,5.329,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,-0.686,-0.295,0.665,44.709
551,1654,466,-0.549,-0.661,4.371,5.365,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,-0.855,0.189,-0.483,44.709
551,1655,469,-0.543,-0.597,4.353,5.347,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,-0.858,0.352,-0.375,44.709
552,1656,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
552,1657,468,-0.617,-0.618,4.353,5.346,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,0.543,0.158,-0.825,44.709
552,1658,467,-0.595,-0.677,4.370,5.364,"D3DCOLOR_ARGB(0xff,0xc1,0xc1,0xc1)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,0.515,0.163,-0.842,44.709
553,1659,473,-0.610,-0.541,4.306,5.299,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.461,0.193,0.418,44.709,0.461,0.193,0.418,44.709,0.699,0.709,-0.087,44.709
553,1660,474,-0.613,-0.701,4.335,5.328,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,0.736,-0.339,0.586,44.709
553,1661,475,-0.608,-0.581,4.297,5.291,"D3DCOLOR_ARGB(0xff,0xc8,0xc8,0xc8)","D3DCOLOR_ARGB(0xff,0x7e,0x7e,0x7e)",1.000,0.453,0.193,0.418,44.709,0.453,0.193,0.418,44.709,0.633,0.379,0.675,44.709
554,1662,474,-0.613,-0.701,4.335,5.328,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,0.736,-0.339,0.586,44.709
554,1663,473,-0.610,-0.541,4.306,5.299,"D3DCOLOR_ARGB(0xff,0xff,0xff,0xff)","D3DCOLOR_ARGB(0xff,0x65,0x65,0x65)",1.000,0.461,0.193,0.418,44.709,0.461,0.193,0.418,44.709,0.699,0.709,-0.087,44.709
554,1664,468,-0.617,-0.618,4.353,5.346,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,0.543,0.158,-0.825,44.709
555,1665,468,-0.617,-0.618,4.353,5.346,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,0.543,0.158,-0.825,44.709
555,1666,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
555,1667,474,-0.613,-0.701,4.335,5.328,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,0.736,-0.339,0.586,44.709
556,1668,470,-0.540,-0.679,4.335,5.329,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,-0.686,-0.295,0.665,44.709
556,1669,474,-0.613,-0.701,4.335,5.328,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,0.736,-0.339,0.586,44.709
556,1670,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
557,1671,465,-0.595,-0.729,4.359,5.353,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.450,0.247,0.418,44.709,0.450,0.247,0.418,44.709,0.788,-0.504,0.354,44.709
557,1672,464,-0.549,-0.713,4.360,5.354,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.247,0.418,44.709,0.460,0.247,0.418,44.709,-0.555,-0.326,0.765,44.709
557,1673,470,-0.540,-0.679,4.335,5.329,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,-0.686,-0.295,0.665,44.709
558,1674,471,-0.573,-0.571,4.297,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.461,0.193,0.418,44.709,0.461,0.193,0.418,44.709,-0.385,0.457,0.802,44.709
558,1675,475,-0.608,-0.581,4.297,5.291,"D3DCOLOR_ARGB(0xff,0xc8,0xc8,0xc8)","D3DCOLOR_ARGB(0xff,0x7e,0x7e,0x7e)",1.000,0.453,0.193,0.418,44.709,0.453,0.193,0.418,44.709,0.633,0.379,0.675,44.709
558,1676,474,-0.613,-0.701,4.335,5.328,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,0.736,-0.339,0.586,44.709
559,1677,474,-0.613,-0.701,4.335,5.328,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.445,0.228,0.418,44.709,0.445,0.228,0.418,44.709,0.736,-0.339,0.586,44.709
559,1678,470,-0.540,-0.679,4.335,5.329,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.460,0.228,0.418,44.709,0.460,0.228,0.418,44.709,-0.686,-0.295,0.665,44.709
559,1679,471,-0.573,-0.571,4.297,5.291,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.461,0.193,0.418,44.709,0.461,0.193,0.418,44.709,-0.385,0.457,0.802,44.709
560,1680,476,-0.539,-1.119,4.508,5.502,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.444,0.394,0.418,44.709,0.444,0.394,0.418,44.709,-0.564,-0.296,0.771,44.709
560,1681,477,-0.487,-1.063,4.512,5.506,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.459,0.390,0.418,44.709,0.459,0.390,0.418,44.709,-0.691,-0.392,0.607,44.709
560,1682,478,-0.531,-0.984,4.498,5.491,"D3DCOLOR_ARGB(0xff,0xaa,0xaa,0xaa)","D3DCOLOR_ARGB(0xff,0x5a,0x5a,0x5a)",1.000,0.460,0.369,0.418,44.709,0.460,0.369,0.418,44.709,-0.121,0.747,0.654,44.709
561,1683,479,-0.562,-1.004,4.529,5.522,"D3DCOLOR_ARGB(0xff,0xea,0xea,0xea)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.459,0.390,0.418,44.709,0.459,0.390,0.418,44.709,0.686,0.419,-0.595,44.709
