Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
126,378,109,-0.157,-1.881,4.769,5.762,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.786,0.517,0.418,44.709,0.786,0.517,0.418,44.709,-0.580,-0.147,-0.801,44.709
126,379,92,-0.033,-2.014,4.717,5.711,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.533,0.418,44.709,0.866,0.533,0.418,44.709,-0.961,-0.275,0.008,44.709
126,380,93,-0.242,-2.372,4.838,5.831,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.759,0.749,0.418,44.709,0.759,0.749,0.418,44.709,-0.677,-0.107,-0.728,44.709
127,381,92,-0.033,-2.014,4.717,5.711,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.533,0.418,44.709,0.866,0.533,0.418,44.709,-0.961,-0.275,0.008,44.709
127,382,89,-0.195,-2.638,4.743,5.736,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.887,0.785,0.418,44.709,0.887,0.785,0.418,44.709,-0.737,-0.257,0.625,44.709
127,383,91,-0.166,-2.516,4.792,5.786,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.763,0.418,44.709,0.824,0.763,0.418,44.709,-0.987,-0.131,-0.093,44.709
128,384,111,-0.144,-2.290,4.665,5.658,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.924,0.608,0.418,44.709,0.924,0.608,0.418,44.709,-0.595,-0.233,0.770,44.709
128,385,89,-0.195,-2.638,4.743,5.736,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.887,0.785,0.418,44.709,0.887,0.785,0.418,44.709,-0.737,-0.257,0.625,44.709
128,386,92,-0.033,-2.014,4.717,5.711,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.533,0.418,44.709,0.866,0.533,0.418,44.709,-0.961,-0.275,0.008,44.709
129,387,84,-0.463,-2.001,4.746,5.739,"D3DCOLOR_ARGB(0xff,0xc5,0xc5,0xc5)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.375,0.548,0.418,44.709,0.375,0.548,0.418,44.709,0.737,0.047,-0.674,44.709
129,388,73,-0.556,-2.512,4.726,5.720,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.449,0.747,0.418,44.709,0.449,0.747,0.418,44.709,0.984,-0.172,0.052,44.709
129,389,79,-0.559,-2.100,4.632,5.625,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x06,0x06,0x06)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,0.995,-0.000,0.103,44.709
130,390,51,-0.123,-1.260,4.365,5.359,"D3DCOLOR_ARGB(0xff,0xb3,0xb3,0xb3)","D3DCOLOR_ARGB(0xff,0x4f,0x4f,0x4f)",1.000,0.681,0.026,0.418,44.709,0.681,0.026,0.418,44.709,0.570,0.275,0.775,44.709
130,391,112,-0.245,-1.175,4.390,5.384,"D3DCOLOR_ARGB(0xff,0xbf,0xbf,0xbf)","D3DCOLOR_ARGB(0xff,0x55,0x55,0x55)",1.000,0.597,0.011,0.418,44.709,0.597,0.011,0.418,44.709,0.673,0.274,0.687,44.709
130,392,52,-0.171,-1.609,4.397,5.391,"D3DCOLOR_ARGB(0xff,0xb0,0xb0,0xb0)","D3DCOLOR_ARGB(0xff,0x3c,0x3c,0x3c)",1.000,0.681,0.187,0.418,44.709,0.681,0.187,0.418,44.709,0.606,0.214,0.766,44.709
131,393,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
131,394,14,-0.184,-1.820,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.681,0.289,0.418,44.709,0.681,0.289,0.418,44.709,0.609,-0.256,0.750,44.709
131,395,113,-0.294,-1.542,4.431,5.425,"D3DCOLOR_ARGB(0xff,0xbb,0xbb,0xbb)","D3DCOLOR_ARGB(0xff,0x2f,0x2f,0x2f)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.767,0.151,0.624,44.709
132,396,112,-0.245,-1.175,4.390,5.384,"D3DCOLOR_ARGB(0xff,0xbf,0xbf,0xbf)","D3DCOLOR_ARGB(0xff,0x55,0x55,0x55)",1.000,0.597,0.011,0.418,44.709,0.597,0.011,0.418,44.709,0.673,0.274,0.687,44.709
132,397,114,-0.360,-1.147,4.426,5.420,"D3DCOLOR_ARGB(0xff,0xd9,0xd9,0xd9)","D3DCOLOR_ARGB(0xff,0x3d,0x3d,0x3d)",1.000,0.517,0.025,0.418,44.709,0.517,0.025,0.418,44.709,0.898,0.254,0.358,44.709
132,398,113,-0.294,-1.542,4.431,5.425,"D3DCOLOR_ARGB(0xff,0xbb,0xbb,0xbb)","D3DCOLOR_ARGB(0xff,0x2f,0x2f,0x2f)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.767,0.151,0.624,44.709
133,399,81,-0.447,-1.556,4.508,5.502,"D3DCOLOR_ARGB(0xff,0xe1,0xe1,0xe1)","D3DCOLOR_ARGB(0xff,0x2b,0x2b,0x2b)",1.000,0.476,0.220,0.418,44.709,0.476,0.220,0.418,44.709,0.948,0.251,0.195,44.709
133,400,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
133,401,115,-0.414,-1.414,4.477,5.470,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x20,0x20,0x20)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,0.965,0.208,0.159,44.709
134,402,116,-0.201,-1.097,4.621,5.614,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,0.094,0.282,-0.955,44.709
134,403,117,0.017,-1.078,4.621,5.614,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.393,0.257,-0.883,44.709
134,404,98,-0.113,-1.281,4.661,5.654,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.200,0.418,44.709,0.824,0.200,0.418,44.709,-0.234,-0.073,-0.969,44.709
135,405,106,0.004,-1.254,4.660,5.653,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.907,0.199,0.418,44.709,0.907,0.199,0.418,44.709,-0.505,-0.209,-0.837,44.709
135,406,98,-0.113,-1.281,4.661,5.654,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.200,0.418,44.709,0.824,0.200,0.418,44.709,-0.234,-0.073,-0.969,44.709
135,407,117,0.017,-1.078,4.621,5.614,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.393,0.257,-0.883,44.709
136,408,117,0.017,-1.078,4.621,5.614,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.393,0.257,-0.883,44.709
136,409,59,0.140,-1.150,4.591,5.585,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.121,0.418,44.709,0.990,0.121,0.418,44.709,-0.630,0.054,-0.775,44.709
136,410,106,0.004,-1.254,4.660,5.653,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.907,0.199,0.418,44.709,0.907,0.199,0.418,44.709,-0.505,-0.209,-0.837,44.709
137,411,30,0.140,-1.384,4.634,5.627,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.235,0.418,44.709,0.990,0.235,0.418,44.709,-0.564,-0.458,-0.687,44.709
137,412,106,0.004,-1.254,4.660,5.653,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.907,0.199,0.418,44.709,0.907,0.199,0.418,44.709,-0.505,-0.209,-0.837,44.709
137,413,59,0.140,-1.150,4.591,5.585,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.121,0.418,44.709,0.990,0.121,0.418,44.709,-0.630,0.054,-0.775,44.709
138,414,118,-0.011,-0.924,4.551,5.544,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.914,0.018,0.418,44.709,0.914,0.018,0.418,44.709,-0.215,0.456,-0.864,44.709
138,415,61,0.116,-0.935,4.537,5.530,"D3DCOLOR_ARGB(0xff,0x70,0x70,0x70)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.011,0.418,44.709,0.990,0.011,0.418,44.709,-0.560,0.384,-0.735,44.709
138,416,117,0.017,-1.078,4.621,5.614,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.393,0.257,-0.883,44.709
139,417,59,0.140,-1.150,4.591,5.585,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.121,0.418,44.709,0.990,0.121,0.418,44.709,-0.630,0.054,-0.775,44.709
139,418,117,0.017,-1.078,4.621,5.614,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.393,0.257,-0.883,44.709
139,419,61,0.116,-0.935,4.537,5.530,"D3DCOLOR_ARGB(0xff,0x70,0x70,0x70)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.990,0.011,0.418,44.709,0.990,0.011,0.418,44.709,-0.560,0.384,-0.735,44.709
140,420,98,-0.113,-1.281,4.661,5.654,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.824,0.200,0.418,44.709,0.824,0.200,0.418,44.709,-0.234,-0.073,-0.969,44.709
140,421,100,-0.304,-1.306,4.653,5.646,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.756,0.219,0.418,44.709,0.756,0.219,0.418,44.709,0.222,0.176,-0.959,44.709
140,422,116,-0.201,-1.097,4.621,5.614,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,0.094,0.282,-0.955,44.709
141,423,87,-0.076,-1.820,4.564,5.557,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.968,0.363,0.418,44.709,0.968,0.363,0.418,44.709,-0.681,-0.503,0.532,44.709
141,424,101,-0.074,-1.946,4.586,5.580,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.969,0.425,0.418,44.709,0.969,0.425,0.418,44.709,-0.774,-0.089,0.627,44.709
141,425,88,0.029,-1.575,4.646,5.639,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,-0.868,-0.461,-0.184,44.709
142,426,67,-0.076,-1.820,4.564,5.557,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.356,0.418,44.709,0.660,0.356,0.418,44.709,-0.681,-0.503,0.532,44.709
142,427,2,-0.149,-1.898,4.476,5.470,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.681,0.343,0.418,44.709,0.681,0.343,0.418,44.709,0.269,-0.899,0.345,44.709
142,428,78,-0.187,-1.892,4.494,5.488,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.658,0.343,0.418,44.709,0.658,0.343,0.418,44.709,-0.038,-0.514,0.857,44.709
143,429,67,-0.076,-1.820,4.564,5.557,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.356,0.418,44.709,0.660,0.356,0.418,44.709,-0.681,-0.503,0.532,44.709
143,430,78,-0.187,-1.892,4.494,5.488,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.658,0.343,0.418,44.709,0.658,0.343,0.418,44.709,-0.038,-0.514,0.857,44.709
143,431,119,-0.074,-1.946,4.586,5.580,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.418,0.418,44.709,0.660,0.418,0.418,44.709,-0.774,-0.089,0.627,44.709
144,432,78,-0.187,-1.892,4.494,5.488,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.658,0.343,0.418,44.709,0.658,0.343,0.418,44.709,-0.038,-0.514,0.857,44.709
144,433,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
144,434,70,-0.226,-2.033,4.508,5.502,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.647,0.407,0.418,44.709,0.647,0.407,0.418,44.709,-0.284,-0.077,0.956,44.709
145,435,80,-0.502,-1.722,4.539,5.533,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.469,0.311,0.418,44.709,0.469,0.311,0.418,44.709,0.961,0.228,0.155,44.709
145,436,120,-0.335,-1.951,4.489,5.483,"D3DCOLOR_ARGB(0xff,0x9b,0x9b,0x9b)","D3DCOLOR_ARGB(0xff,0x1b,0x1b,0x1b)",1.000,0.583,0.362,0.418,44.709,0.583,0.362,0.418,44.709,0.557,0.087,0.826,44.709
145,437,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
146,438,80,-0.502,-1.722,4.539,5.533,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0x22,0x22,0x22)",1.000,0.469,0.311,0.418,44.709,0.469,0.311,0.418,44.709,0.961,0.228,0.155,44.709
146,439,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
146,440,81,-0.447,-1.556,4.508,5.502,"D3DCOLOR_ARGB(0xff,0xe1,0xe1,0xe1)","D3DCOLOR_ARGB(0xff,0x2b,0x2b,0x2b)",1.000,0.476,0.220,0.418,44.709,0.476,0.220,0.418,44.709,0.948,0.251,0.195,44.709
147,441,121,-0.348,-0.997,4.505,5.498,"D3DCOLOR_ARGB(0xff,0xe5,0xe5,0xe5)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.457,0.014,0.418,44.709,0.457,0.014,0.418,44.709,0.864,0.252,-0.437,44.709
147,442,115,-0.414,-1.414,4.477,5.470,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x20,0x20,0x20)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,0.965,0.208,0.159,44.709
147,443,114,-0.360,-1.147,4.426,5.420,"D3DCOLOR_ARGB(0xff,0xd9,0xd9,0xd9)","D3DCOLOR_ARGB(0xff,0x3d,0x3d,0x3d)",1.000,0.517,0.025,0.418,44.709,0.517,0.025,0.418,44.709,0.898,0.254,0.358,44.709
148,444,81,-0.447,-1.556,4.508,5.502,"D3DCOLOR_ARGB(0xff,0xe1,0xe1,0xe1)","D3DCOLOR_ARGB(0xff,0x2b,0x2b,0x2b)",1.000,0.476,0.220,0.418,44.709,0.476,0.220,0.418,44.709,0.948,0.251,0.195,44.709
148,445,115,-0.414,-1.414,4.477,5.470,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x20,0x20,0x20)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,0.965,0.208,0.159,44.709
148,446,82,-0.423,-1.356,4.584,5.578,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.414,0.189,0.418,44.709,0.414,0.189,0.418,44.709,0.769,0.280,-0.575,44.709
149,447,122,-0.200,-0.903,4.554,5.548,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.826,0.017,0.418,44.709,0.826,0.017,0.418,44.709,0.308,0.293,-0.905,44.709
149,448,97,-0.423,-1.356,4.584,5.578,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.712,0.199,0.418,44.709,0.712,0.199,0.418,44.709,0.769,0.280,-0.575,44.709
149,449,123,-0.348,-0.997,4.505,5.498,"D3DCOLOR_ARGB(0xff,0xe5,0xe5,0xe5)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.754,0.026,0.418,44.709,0.754,0.026,0.418,44.709,0.864,0.252,-0.437,44.709
150,450,97,-0.423,-1.356,4.584,5.578,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.712,0.199,0.418,44.709,0.712,0.199,0.418,44.709,0.769,0.280,-0.575,44.709
150,451,122,-0.200,-0.903,4.554,5.548,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.826,0.017,0.418,44.709,0.826,0.017,0.418,44.709,0.308,0.293,-0.905,44.709
150,452,116,-0.201,-1.097,4.621,5.614,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,0.094,0.282,-0.955,44.709
151,453,118,-0.011,-0.924,4.551,5.544,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.914,0.018,0.418,44.709,0.914,0.018,0.418,44.709,-0.215,0.456,-0.864,44.709
151,454,116,-0.201,-1.097,4.621,5.614,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,0.094,0.282,-0.955,44.709
151,455,122,-0.200,-0.903,4.554,5.548,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.826,0.017,0.418,44.709,0.826,0.017,0.418,44.709,0.308,0.293,-0.905,44.709
152,456,116,-0.201,-1.097,4.621,5.614,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,0.094,0.282,-0.955,44.709
152,457,118,-0.011,-0.924,4.551,5.544,"D3DCOLOR_ARGB(0xff,0x9c,0x9c,0x9c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.914,0.018,0.418,44.709,0.914,0.018,0.418,44.709,-0.215,0.456,-0.864,44.709
152,458,117,0.017,-1.078,4.621,5.614,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.393,0.257,-0.883,44.709
153,459,115,-0.414,-1.414,4.477,5.470,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x20,0x20,0x20)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,0.965,0.208,0.159,44.709
153,460,121,-0.348,-0.997,4.505,5.498,"D3DCOLOR_ARGB(0xff,0xe5,0xe5,0xe5)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.457,0.014,0.418,44.709,0.457,0.014,0.418,44.709,0.864,0.252,-0.437,44.709
153,461,82,-0.423,-1.356,4.584,5.578,"D3DCOLOR_ARGB(0xff,0xe2,0xe2,0xe2)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.414,0.189,0.418,44.709,0.414,0.189,0.418,44.709,0.769,0.280,-0.575,44.709
154,462,115,-0.414,-1.414,4.477,5.470,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x20,0x20,0x20)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,0.965,0.208,0.159,44.709
154,463,86,-0.318,-1.799,4.472,5.465,"D3DCOLOR_ARGB(0xff,0xa2,0xa2,0xa2)","D3DCOLOR_ARGB(0xff,0x1c,0x1c,0x1c)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.634,0.070,0.770,44.709
154,464,113,-0.294,-1.542,4.431,5.425,"D3DCOLOR_ARGB(0xff,0xbb,0xbb,0xbb)","D3DCOLOR_ARGB(0xff,0x2f,0x2f,0x2f)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.767,0.151,0.624,44.709
155,465,115,-0.414,-1.414,4.477,5.470,"D3DCOLOR_ARGB(0xff,0xde,0xde,0xde)","D3DCOLOR_ARGB(0xff,0x20,0x20,0x20)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,0.965,0.208,0.159,44.709
155,466,113,-0.294,-1.542,4.431,5.425,"D3DCOLOR_ARGB(0xff,0xbb,0xbb,0xbb)","D3DCOLOR_ARGB(0xff,0x2f,0x2f,0x2f)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.767,0.151,0.624,44.709
155,467,114,-0.360,-1.147,4.426,5.420,"D3DCOLOR_ARGB(0xff,0xd9,0xd9,0xd9)","D3DCOLOR_ARGB(0xff,0x3d,0x3d,0x3d)",1.000,0.517,0.025,0.418,44.709,0.517,0.025,0.418,44.709,0.898,0.254,0.358,44.709
156,468,113,-0.294,-1.542,4.431,5.425,"D3DCOLOR_ARGB(0xff,0xbb,0xbb,0xbb)","D3DCOLOR_ARGB(0xff,0x2f,0x2f,0x2f)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.767,0.151,0.624,44.709
156,469,14,-0.184,-1.820,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.681,0.289,0.418,44.709,0.681,0.289,0.418,44.709,0.609,-0.256,0.750,44.709
156,470,52,-0.171,-1.609,4.397,5.391,"D3DCOLOR_ARGB(0xff,0xb0,0xb0,0xb0)","D3DCOLOR_ARGB(0xff,0x3c,0x3c,0x3c)",1.000,0.681,0.187,0.418,44.709,0.681,0.187,0.418,44.709,0.606,0.214,0.766,44.709
157,471,113,-0.294,-1.542,4.431,5.425,"D3DCOLOR_ARGB(0xff,0xbb,0xbb,0xbb)","D3DCOLOR_ARGB(0xff,0x2f,0x2f,0x2f)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.767,0.151,0.624,44.709
157,472,52,-0.171,-1.609,4.397,5.391,"D3DCOLOR_ARGB(0xff,0xb0,0xb0,0xb0)","D3DCOLOR_ARGB(0xff,0x3c,0x3c,0x3c)",1.000,0.681,0.187,0.418,44.709,0.681,0.187,0.418,44.709,0.606,0.214,0.766,44.709
157,473,112,-0.245,-1.175,4.390,5.384,"D3DCOLOR_ARGB(0xff,0xbf,0xbf,0xbf)","D3DCOLOR_ARGB(0xff,0x55,0x55,0x55)",1.000,0.597,0.011,0.418,44.709,0.597,0.011,0.418,44.709,0.673,0.274,0.687,44.709
